          Pi       NnzSnp      SigmaSq            S       ResVar       GenVar     SigmaSqG          hsq 
  0.00876489        24580  0.000349058    -0.122048      7.13173      2.02552      2.94805     0.236729 









  0.00539352        15009  0.000121047    -0.279984       7.9642     0.746202     0.772043    0.0872111 









   0.0049558        13977  0.000104435    -0.300148      7.99061     0.649878     0.641248    0.0759533 















   0.0144855        40366  4.37731e-05    -0.025322      8.02072     0.614968     0.613348    0.0718733 









   0.0146592        41581  4.45991e-05   -0.0270664      8.03318     0.645324      0.64041    0.0754212 









   0.0145538        40747  4.50157e-05     -0.03076      7.98789      0.64364     0.637548    0.0752243 









   0.0143801        40738   4.3472e-05   -0.0202797      8.01497     0.616562     0.615177    0.0720597 









   0.0145582        40933  4.32887e-05   -0.0252027      8.03534     0.623266      0.61326    0.0728431 









   0.0145056        40985   4.3963e-05   -0.0184207       7.9843     0.629454     0.624177    0.0735663 









   0.0150566        42138  4.42881e-05   -0.0267295      7.96074     0.650055     0.645446    0.0759741 









   0.0150115        42309  4.37188e-05   -0.0203479      7.98261     0.650109     0.637375    0.0759804 









   0.0145026        40776   4.4726e-05   -0.0165331      8.00984     0.618937      0.62697    0.0723372 









   0.0146081        41150  4.62066e-05   -0.0108178      7.99616     0.656135     0.650405    0.0766846 









   0.0141067        39892   4.4463e-05   -0.0438688       7.9791     0.621285     0.622111    0.0726116 









   0.0144602        40682  4.54018e-05   -0.0222228      8.03789      0.63928      0.63886    0.0747148 









   0.0146457        41292  4.39234e-05   -0.0358203      7.93674     0.648599     0.631772    0.0758039 









   0.0147536        41073  4.50001e-05   -0.0538823      7.98382     0.655258     0.646001    0.0765822 









   0.0147247        41445  4.42405e-05   -0.0355492      8.04593     0.655447     0.640827    0.0766043 









   0.0145711        41065  4.50573e-05    -0.038467      8.00303     0.649247     0.640438    0.0758796 









   0.0149522        41797  4.39677e-05   -0.0332685      8.02316      0.64303     0.632268     0.075153 









   0.0148182        42101  4.53416e-05   -0.0440025      7.99534     0.668334     0.673314    0.0781104 









   0.0145532        41228  4.59762e-05   -0.0362401      8.02261     0.667938     0.659476    0.0780642 









    0.014873        42171  4.69254e-05   -0.0615771      7.94501     0.704148     0.696075    0.0822961 









   0.0147162        41224  4.69198e-05   -0.0658856      7.92909     0.700758     0.683712    0.0818999 









   0.0146342        41269  4.49116e-05    -0.066894      7.99542     0.667384     0.657476    0.0779993 









   0.0151545        42738  4.43719e-05   -0.0683804      7.98584     0.690455     0.677471    0.0806958 









   0.0150409        42385  4.23381e-05   -0.0828135      7.96175     0.651974     0.648153    0.0761983 









    0.015184        42807  4.41191e-05   -0.0821836      7.96707     0.694583     0.683054    0.0811782 









   0.0152445        42881  4.53667e-05   -0.0898962      7.91118     0.715569     0.704287     0.083631 









   0.0146721        41196  4.59457e-05   -0.0833729      7.96896     0.689281     0.693857    0.0805585 









   0.0142065        40309  4.43371e-05   -0.0773969      8.04005     0.650759     0.643677    0.0760564 









   0.0151295        42247  4.29099e-05   -0.0911415      7.93969     0.672781     0.657701    0.0786301 









   0.0151682        42743  4.45082e-05     -0.07839      7.96588     0.692782     0.692718    0.0809677 









   0.0147501        41340   4.5139e-05   -0.0817036      7.99727     0.678727     0.674455    0.0793251 









   0.0140408        39771  4.63614e-05    -0.087759      8.00205     0.669113     0.665804    0.0782014 









   0.0139391        39289   4.5815e-05    -0.106021      7.96281     0.673834     0.664476    0.0787532 









   0.0138662        39269  4.52386e-05    -0.105083      7.97776       0.6668     0.653968    0.0779312 









   0.0142977        40430  4.49879e-05    -0.116075      8.00858     0.677001     0.675253    0.0791233 









   0.0145328        41243  4.33909e-05    -0.114714      8.00874     0.660869     0.663774     0.077238 









   0.0145007        40637   4.4912e-05    -0.110174      7.99933     0.683236     0.676919    0.0798521 









   0.0140162        39266  4.41317e-05   -0.0975057      8.03059     0.638752     0.633656     0.074653 









    0.013955        39308  4.54738e-05   -0.0916772       7.9969     0.647906     0.651802    0.0757229 









   0.0137397        38665  4.74981e-05   -0.0838499      8.05388     0.658843      0.65481    0.0770012 









   0.0139213        39172  4.54463e-05    -0.097587      7.94281     0.662169     0.648748    0.0773899 









   0.0132338        37523  4.39448e-05   -0.0839321      8.02814     0.612366     0.599366    0.0715692 









   0.0130302        36728   4.4722e-05   -0.0947648      7.99435     0.617587     0.597677    0.0721794 









   0.0131066        36485  4.47434e-05   -0.0855625      8.02744     0.602641     0.593022    0.0704326 









    0.013227        37124  4.70761e-05   -0.0714688      7.99863      0.62383     0.627812    0.0729091 









   0.0138142        38809  4.51577e-05    -0.073439      8.04299     0.641063      0.63097    0.0749231 









   0.0139472        39169  4.61004e-05   -0.0660461      8.04305     0.646526     0.649405    0.0755616 









   0.0143883        40319    4.522e-05   -0.0911442      8.01161     0.663991     0.661582    0.0776029 









   0.0142687        40171  4.32017e-05    -0.088481      8.00965     0.642571     0.631728    0.0750994 









   0.0139522        39362  4.52052e-05   -0.0598818      8.02399      0.63903     0.630787    0.0746855 









   0.0140827        39869  4.65713e-05   -0.0653292      8.00176     0.660222     0.663024    0.0771623 









   0.0138983        38851  4.46644e-05   -0.0640749      8.01498     0.627347     0.616636    0.0733201 









   0.0143422        40198  4.57872e-05   -0.0544614      7.97341     0.652647      0.65074    0.0762771 









   0.0143316        40404  4.35913e-05   -0.0505864      8.03616     0.632417     0.623378    0.0739126 









   0.0136105        38256  4.36603e-05   -0.0431977         8.06     0.592679     0.586373    0.0692683 









   0.0139945        39226  4.45543e-05   -0.0149534      8.01231     0.607395     0.597329    0.0709883 









   0.0142853        40083  4.50726e-05   -0.0042846      8.04716     0.617812     0.617082    0.0722058 









   0.0143099        40110  4.61266e-05   0.00269598      7.99812     0.638431     0.628055    0.0746156 









   0.0146702        40968  4.42125e-05  -0.00802488      7.99966     0.621358      0.61458    0.0726202 









   0.0144459        40740  4.30799e-05   -0.0167134      8.02942     0.602386     0.601121    0.0704029 









   0.0147807        41723  4.33076e-05   -0.0249366      8.03429     0.630105     0.625027    0.0736425 









   0.0147993        41901  4.55436e-05   -0.0250568      8.01895     0.661584     0.650004    0.0773215 









   0.0146601        41122  4.52005e-05   -0.0474583      8.05198     0.648779        0.651    0.0758249 









   0.0146119        41506  4.50054e-05   -0.0344571      8.01403     0.655229     0.645656    0.0765787 









   0.0144227        40623  4.50777e-05   -0.0129592      8.00138     0.641749     0.626044    0.0750033 









   0.0146064        41200  4.42174e-05   -0.0219457      7.98253     0.627319     0.626944    0.0733169 









   0.0147086        41171   4.2145e-05   -0.0210763      8.06144     0.618696     0.592512     0.072309 









    0.014986        42438   4.2775e-05  -0.00647575      8.02066     0.639459     0.621435    0.0747357 









   0.0149438        41800  4.32235e-05  -0.00231475      7.99826     0.615097      0.61372    0.0718884 









   0.0151465        42801  4.24482e-05    -0.026307      8.07605     0.629211     0.625786     0.073538 









   0.0148249        41798  3.96575e-05   -0.0178764      8.03628     0.590482     0.564525    0.0690116 









   0.0151622        42545  4.06287e-05  -0.00254049      8.02008      0.60436     0.582926    0.0706336 









   0.0152534        42896  4.11332e-05  -0.00372418      8.06382     0.604033     0.596949    0.0705953 









   0.0152071        42741  4.25152e-05   0.00533089      8.06302     0.624047     0.607301    0.0729345 









    0.015043        41837  4.30203e-05  -0.00975503      8.04808     0.619528     0.615974    0.0724063 









   0.0150907        42652  4.35354e-05   -0.0100427      7.98059     0.644902     0.635026    0.0753718 









    0.015445        43691  4.38848e-05   -0.0219984       7.9821     0.665181      0.66029    0.0777418 









   0.0155472        43495  4.36877e-05   -0.0294914      7.94304     0.678024     0.656968    0.0792428 









   0.0154477        43226  4.26334e-05   -0.0208322      8.00013     0.637439     0.634782    0.0744995 









   0.0151797        42610  4.31889e-05   -0.0512675      8.01856     0.655021     0.652281    0.0765545 









   0.0150164        42079  4.38593e-05   -0.0491691      7.99614     0.657843     0.649199    0.0768843 









   0.0151158        42779  4.46616e-05   -0.0279439      8.00469     0.665818      0.66166    0.0778163 









    0.015875        44226    4.485e-05   -0.0307719       7.9553     0.695801     0.681034    0.0813206 









    0.015683        44378  4.53279e-05   -0.0333165      7.95789     0.704823     0.699633     0.082375 









    0.015496        43367  4.47537e-05   -0.0482529      7.96577     0.682976     0.677743    0.0798216 









   0.0151171        42570   4.4806e-05   -0.0474779      7.97715     0.673305     0.672661    0.0786913 









   0.0147979        41767  4.55647e-05   -0.0561721      7.97974       0.6798     0.672041    0.0794505 









   0.0148506        41618  4.48382e-05   -0.0456422      7.98264     0.670902     0.668681    0.0784106 









   0.0147511        41592  4.21009e-05   -0.0776496      8.03818     0.653771     0.629778    0.0764084 









   0.0143885        40473  4.15843e-05   -0.0843368      8.03263     0.623975     0.613133     0.072926 









   0.0148613        41602  4.26285e-05   -0.0792571      7.96978     0.641814     0.632427    0.0750109 









   0.0143663        40708  4.30471e-05   -0.0912901      8.02377      0.64177     0.647249    0.0750058 









   0.0146218        40858  4.46333e-05   -0.0687811       7.9958      0.65877     0.653135    0.0769926 









   0.0149885        42129  4.37167e-05   -0.0767503      7.98374     0.669204     0.652799    0.0782121 









   0.0154038        43379  4.44199e-05   -0.0643005      7.96781     0.688608     0.678181    0.0804798 









   0.0152908        42908  4.22723e-05   -0.0771125      8.02022     0.652455     0.652754    0.0762545 









   0.0150505        42173  4.15335e-05   -0.0912785      7.96615     0.644419     0.633712    0.0753154 









   0.0149941        42138   4.3149e-05   -0.0916047      7.97361     0.665047     0.659565    0.0777262 









   0.0151196        42485  4.15469e-05   -0.0938801      8.00335     0.651293     0.643548    0.0761187 









    0.014946        41872  4.09096e-05    -0.105718      7.98599     0.632018     0.624842     0.073866 









   0.0150669        42451  4.27837e-05   -0.0733708      8.00809     0.671565     0.655106     0.078488 









   0.0148348        42171  4.44804e-05   -0.0701746      7.97852     0.673719      0.67358    0.0787398 









    0.014996        42120  4.41131e-05   -0.0650756      7.96701     0.665465     0.663527    0.0777751 









   0.0148024        41588  4.30268e-05   -0.0675603      8.02703     0.651116     0.638807    0.0760981 









   0.0146082        41144  4.45909e-05   -0.0734977      8.00503     0.655469     0.659054    0.0766069 









   0.0144956        40891  4.55081e-05   -0.0595608       7.9911     0.670487     0.662826     0.078362 









   0.0141582        39741  4.62094e-05   -0.0892777      8.01162     0.670179      0.66664     0.078326 









   0.0137113        38378  4.70794e-05    -0.102899      7.93817     0.664365     0.662648    0.0776466 









   0.0134632        37989  4.55301e-05    -0.100879      8.00328     0.637487     0.635607    0.0745052 









   0.0138486        38858  4.68604e-05     -0.10294       7.9844     0.666188     0.663565    0.0778596 









   0.0137376        38588  4.52087e-05    -0.106401      7.99342     0.649201     0.646335    0.0758743 









   0.0136644        38679   4.5076e-05    -0.101808      8.03137     0.636634     0.640312    0.0744056 









   0.0136091        38095  4.50231e-05   -0.0946735      7.99586     0.646253     0.628745    0.0755297 









   0.0136563        38244   4.5786e-05    -0.105366      7.98991     0.656413     0.645728    0.0767171 









   0.0136286        38471   4.7853e-05    -0.101594      8.00467     0.671415     0.675087    0.0784705 









   0.0140404        39056  4.78413e-05    -0.110031      7.95408     0.689715     0.692489    0.0806092 









   0.0144019        40482   4.5838e-05    -0.105654      7.98223     0.680375     0.682826    0.0795176 









   0.0141443        39968  4.69005e-05   -0.0929335      7.98856     0.682383     0.682045    0.0797523 









   0.0143063        40214  4.57394e-05    -0.114669      7.95361     0.675994     0.677447    0.0790056 









   0.0140001        39503  4.66949e-05     -0.12533      7.97497     0.696811     0.686466    0.0814386 









   0.0140449        39735   4.6169e-05     -0.14202      7.97364     0.695131     0.692166    0.0812422 









   0.0138908        39114  4.58935e-05    -0.139133      8.02867     0.670135     0.678109    0.0783209 









   0.0138044        39034  4.80004e-05    -0.134067      7.93713     0.708767     0.703047     0.082836 









    0.013707        38692  4.69558e-05     -0.13699      7.94539     0.693748     0.679938    0.0810806 









   0.0137151        38471  4.77095e-05   -0.0960225      8.03627     0.677294     0.669164    0.0791575 









   0.0135077        37863  4.74474e-05    -0.108329      8.02673     0.672904     0.666359    0.0786445 









   0.0134905        37808  4.64015e-05    -0.116418      7.99434     0.664446     0.649768     0.077656 









   0.0132513        37317  4.89581e-05    -0.101549      7.99964      0.67685     0.668048    0.0791057 









   0.0129173        36649  5.09104e-05   -0.0952491      7.98366     0.678543     0.680732    0.0793036 









   0.0129949        36424  5.16516e-05   -0.0926205      7.93628     0.687798     0.691254    0.0803852 









   0.0128745        36157  5.33397e-05   -0.0784857      7.95134     0.696199     0.690652    0.0813671 









   0.0130738        36755  5.07716e-05   -0.0774302       8.0056     0.677231     0.671351    0.0791503 









   0.0131228        36831   5.1042e-05   -0.0772512      7.95539     0.678889     0.680865     0.079344 









   0.0129808        36599  5.02608e-05   -0.0821397      7.97656      0.67221     0.663189    0.0785634 









   0.0123438        35008  5.04003e-05   -0.0877916      8.00819     0.648932     0.637507    0.0758428 









   0.0122357        34213  5.19872e-05   -0.0955616      7.96691     0.646133     0.647449    0.0755157 









   0.0122524        34448  5.23818e-05   -0.0966874       7.9817     0.663071     0.665068    0.0774953 









   0.0121769        34246  5.17229e-05    -0.117435      8.00175     0.668599     0.657183    0.0781414 









   0.0124259        35071  5.07747e-05    -0.109422      7.97446     0.668598     0.657499    0.0781412 









   0.0123496        35015  5.14766e-05   -0.0968012      7.98541     0.669245      0.65814    0.0782169 









   0.0122652        34334  5.11553e-05   -0.0996897      8.02516     0.641731     0.642478    0.0750012 









   0.0119751        33701  5.17625e-05   -0.0966284      7.99775     0.643735     0.633617    0.0752354 









   0.0113766        32075  5.37639e-05   -0.0966182      8.00374     0.635577     0.628386     0.074282 









   0.0115036        32444  5.18937e-05    -0.104567      8.00115     0.636568      0.62133    0.0743978 









   0.0115479        32787  5.50762e-05   -0.0870714      7.98641     0.667429     0.658813    0.0780046 









   0.0111791        31613  5.23585e-05   -0.0953254      8.06186     0.609019     0.598519    0.0711781 









   0.0114422        31899  5.29642e-05   -0.0957081      8.04366     0.629488     0.616349    0.0735704 









   0.0116986        32629  5.32021e-05    -0.113755      8.04228     0.650677     0.646307    0.0760467 









    0.011459        32238   5.1077e-05    -0.150145      8.00092     0.641205     0.632595    0.0749397 









   0.0117246        32769   5.1369e-05    -0.146486      8.02006     0.659107     0.637809     0.077032 









   0.0122838        34462   5.1283e-05    -0.119822      7.98589     0.664486     0.658741    0.0776607 









   0.0122433        34824   5.0683e-05    -0.118856      7.95376     0.652951     0.657827    0.0763126 









   0.0117885        33539   5.0579e-05    -0.135058      7.98932     0.652703     0.646846    0.0762835 









   0.0113598        32151  5.16435e-05    -0.124624      8.03079     0.631679     0.622204    0.0738264 









   0.0114579        32236  5.16106e-05    -0.142026      7.99058     0.643856     0.634161    0.0752495 









   0.0114753        32104  5.24411e-05    -0.147287       8.0085      0.65029     0.639866    0.0760016 









   0.0115461        32578  5.10479e-05    -0.158984      7.97985     0.643716     0.637959    0.0752333 









   0.0117245        33108  5.03578e-05    -0.155172      8.03045     0.634942     0.635432    0.0742078 









    0.012193        34007  4.92166e-05    -0.137511      8.04128     0.640877     0.635579    0.0749014 









   0.0120667        34076  4.87606e-05    -0.135376      8.01914     0.634882     0.627726    0.0742007 









   0.0122941        34508  4.72377e-05     -0.14017      7.96756     0.635235     0.618179     0.074242 









   0.0128956        36107  4.76152e-05    -0.145274      8.01151     0.656575     0.654623    0.0767361 









    0.013006        36366  4.64572e-05    -0.140307      7.97203     0.648779      0.63983     0.075825 









     0.01275        35672  4.60187e-05    -0.136116      8.00461     0.624014      0.61664    0.0729306 









   0.0127385        36176  4.44103e-05    -0.141678      7.98749     0.612165     0.606218    0.0715458 









   0.0125919        35257  4.44541e-05      -0.1398       7.9892     0.609672     0.596076    0.0712544 









   0.0128027        35737   4.3971e-05    -0.134652      8.05647     0.601499     0.592041    0.0702991 









   0.0132775        37611  4.57287e-05    -0.130298      8.02119     0.654041     0.646382      0.07644 









   0.0130188        36805  4.57079e-05    -0.148961      7.98347      0.65308     0.644139    0.0763276 









    0.013231        36891  4.48053e-05    -0.150686      8.02934     0.642519      0.63821    0.0750934 









   0.0130408        36457  4.43044e-05    -0.154395      8.01293     0.621216     0.615964    0.0726035 









   0.0127861        35934  4.66343e-05    -0.141555       7.9941     0.644599     0.634546    0.0753365 









   0.0123923        35010  4.87963e-05    -0.109105       8.0047     0.640677     0.630316    0.0748781 









   0.0124729        34934  5.15248e-05   -0.0920783       8.0003     0.653416     0.656868    0.0763669 









   0.0122303        34515  5.01617e-05    -0.119434      8.01288     0.659238     0.646801    0.0770473 









   0.0125207        35056  5.13236e-05    -0.116996      7.97177     0.684109     0.665465     0.079954 









   0.0128916        36220  4.93735e-05    -0.138872      7.95649      0.68092     0.678543    0.0795813 









   0.0123559        34590  4.99083e-05    -0.129832      7.98824     0.655951       0.6479    0.0766632 









    0.012463        34785  5.15504e-05    -0.146258      7.95771     0.676788      0.68414    0.0790984 









   0.0121522        34370  4.82131e-05    -0.147719      8.01393      0.63942     0.629707    0.0747312 









   0.0120954        34013  4.91703e-05    -0.157429      7.99334     0.651752      0.64227    0.0761724 









   0.0126839        35699  4.98865e-05    -0.141721      7.96726     0.670829     0.670819     0.078402 









    0.013043        36415  4.94854e-05    -0.151448      7.98715     0.695086     0.683106     0.081237 









   0.0133254        37529   4.8005e-05    -0.161191       7.9903     0.698819     0.689547    0.0816733 









   0.0132869        37519  4.64353e-05    -0.160262      7.97797     0.677872     0.670691    0.0792251 









   0.0128255        36139  4.55328e-05    -0.152545      8.01908     0.631175     0.624463    0.0737675 









   0.0128051        35926  4.73417e-05    -0.141744      7.94289     0.648175     0.647617    0.0757543 









   0.0128228        36350  4.94261e-05    -0.144045      7.91686     0.682616     0.679206    0.0797795 









   0.0126694        35459  4.93187e-05    -0.143445        7.997     0.668121     0.663605    0.0780855 









   0.0128863        35965  4.87522e-05     -0.15315      8.03974     0.682799     0.670706    0.0798009 









   0.0133076        37329  4.53901e-05    -0.145369       8.0028     0.655791     0.641691    0.0766445 









   0.0134959        38123  4.40432e-05    -0.152367      7.99139     0.660665      0.64302    0.0772141 









   0.0136592        38589  4.30134e-05    -0.157401      8.00698     0.647169      0.63849    0.0756368 









   0.0136544        38767  4.27997e-05    -0.168007      8.00146     0.655139     0.630957    0.0765683 









    0.013525        37904  4.26819e-05    -0.178854      7.97972     0.634174      0.63183     0.074118 









   0.0132502        37328  4.36608e-05    -0.163242      8.01189     0.636163      0.62603    0.0743505 









   0.0133389        37598  4.32682e-05    -0.154882      7.95758       0.6335     0.625206    0.0740392 









   0.0132408        37104  4.18842e-05    -0.177511      8.00815     0.613939     0.606411    0.0717531 









   0.0133596        37697  4.38722e-05    -0.183846      8.00752     0.663487     0.650619    0.0775439 









   0.0133709        37555   4.3097e-05    -0.159964      7.92189     0.649065     0.622016    0.0758584 









   0.0140571        39484  4.35069e-05    -0.142963      8.02796     0.673626     0.654764     0.078729 









   0.0142701        39987  4.21769e-05    -0.117686      7.98355     0.635358     0.628549    0.0742564 









   0.0140931        39676  4.57554e-05    -0.106398       7.9783      0.66791     0.666116    0.0780608 









   0.0142248        39981  4.47388e-05   -0.0962163      7.96459     0.657885     0.652496    0.0768892 









   0.0137527        38875   4.5762e-05   -0.0891986      7.96962      0.66428     0.651072    0.0776366 









   0.0134553        37967  4.36251e-05   -0.0673326      8.01607     0.600301     0.591815    0.0701591 









   0.0139701        39114  4.45771e-05   -0.0708945      8.02075     0.635791     0.623998     0.074307 









    0.014219        40059  4.36618e-05   -0.0754182      7.99279     0.635135     0.631999    0.0742303 









   0.0140928        39832  4.49507e-05   -0.0826367      8.00962     0.647857     0.650444    0.0757172 









   0.0145506        41023   4.5523e-05   -0.0569204      7.97613     0.667739     0.660272    0.0780408 









   0.0143786        40231    4.531e-05   -0.0487856      8.00942     0.640946     0.644573    0.0749095 









   0.0141593        39963  4.80233e-05    -0.036969      7.99356     0.654104     0.664926    0.0764473 









   0.0143135        40260  4.56369e-05    -0.022624      8.04332     0.645132     0.634924    0.0753988 









    0.014309        40194  4.57045e-05   -0.0181678      8.00237     0.643238     0.635029    0.0751773 









   0.0150862        42086   4.3283e-05   -0.0325869      8.01092     0.650418     0.633424    0.0760165 









   0.0145456        41014  4.55368e-05   -0.0235801      8.02089     0.660847     0.640754    0.0772354 









   0.0146194        41260  4.65258e-05   -0.0294721      7.97755     0.664888     0.671592    0.0777077 









   0.0141243        40001  4.64673e-05    -0.047084      8.00931       0.6572     0.652507    0.0768092 









   0.0137031        38577  4.57642e-05   -0.0610012      8.00543     0.631691     0.623593    0.0738278 









   0.0134587        38311  4.62911e-05   -0.0406256      8.01198     0.637959     0.623645    0.0745603 









   0.0137227        38759  4.78907e-05   -0.0335932      8.01382     0.652535     0.644201    0.0762639 









   0.0140352        39396  4.84367e-05  -0.00775003      7.96783     0.656437     0.654413      0.07672 









   0.0143012        39964  4.95338e-05   -0.0239869      7.95271     0.684524     0.683167    0.0800026 









   0.0141404        39931  4.97805e-05   -0.0255592      7.90629     0.700384     0.686082    0.0818561 









   0.0138917        39117  4.94605e-05   -0.0238375       8.0149     0.667863     0.665996    0.0780554 









   0.0140267        39261  4.73693e-05   -0.0350736      7.97281     0.662347     0.638334    0.0774107 









   0.0138455        38811  4.60022e-05   -0.0206312      8.03048     0.626101     0.612045    0.0731745 









   0.0139771        38958  4.58777e-05   -0.0343693      8.02055     0.625109     0.621305    0.0730585 









   0.0137863        38810  4.54339e-05   -0.0219486      8.02986     0.610169     0.608737    0.0713124 









   0.0138354        38995  4.70725e-05    0.0119303       7.9658     0.635549       0.6185    0.0742788 









    0.013966        39438  4.50825e-05    0.0101757      8.06753     0.601717     0.595422    0.0703247 









   0.0143467        40258  4.53914e-05   -0.0137102      8.01955     0.630819     0.619192    0.0737259 









   0.0143119        40311  4.65751e-05   -0.0154621      8.06982      0.64718     0.644751    0.0756381 









   0.0135694        38324  4.63816e-05  -0.00253281      8.02325     0.617322     0.609892    0.0721484 









   0.0137428        38636  4.71864e-05 -0.000403396      8.00964     0.629624     0.621775    0.0735862 









   0.0136603        38270  4.68102e-05  -0.00762831      8.08157     0.615741     0.613962    0.0719637 









   0.0137394        38653  4.71573e-05   0.00275033      8.01764     0.622729      0.62019    0.0727804 









   0.0136564        38284  4.79535e-05   -0.0142793      8.01903     0.634555     0.628817    0.0741625 









   0.0138206        39079  5.05412e-05   0.00914936      7.98835     0.664592     0.674335     0.077673 









   0.0135115        37927  4.95568e-05   0.00353338      8.04234     0.651025      0.63902    0.0760874 









   0.0137856        38579  5.10542e-05   0.00285988      7.97638     0.670462     0.668955    0.0783592 









    0.013997        39459  4.82557e-05    0.0172407       7.9449     0.644914     0.637007    0.0753733 









   0.0143129        39947  4.87433e-05   0.00737391      7.99658     0.650205     0.657627    0.0759916 









   0.0141714        39876  4.92524e-05    0.0175234      7.95204     0.664111     0.658952    0.0776169 









    0.014184        40030   4.8073e-05   -0.0242326      8.03654     0.654022     0.662666    0.0764377 









   0.0134344        37640  4.64688e-05  0.000131386      8.03598      0.59911     0.592465    0.0700199 









   0.0135961        38264  4.83362e-05  -0.00150546      8.00223     0.633834     0.627331    0.0740783 









   0.0137918        38864  4.84672e-05    0.0171376      7.99099     0.627782     0.631301    0.0733709 









   0.0135834        38679  4.90153e-05    0.0311068      8.00784     0.629805     0.627303    0.0736074 









